source_file,service_code,line_name,vehicle_journey_code,line_ref,route_description,direction,scheduled_departure_time,operating_days,scheduled_duration_minutes,operating_day,calendar_date,hour,delay_minutes,synthetic_latitude,synthetic_longitude
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1501,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,10:44:00,Saturday,76.0,Saturday,2026-02-14,10,-0.27,53.39950737555523,-2.6686496313803536
ME14-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_3_20260103-BODS_V1_1.xml,PC1033334:3,14,VJ160,SCMY:PC1033334:3:14A,Croxteth - Liverpool,inbound,14:19:00,"Monday,Tuesday,Wednesday,Thursday,Friday",57.0,Thursday,2025-08-28,14,14.1,53.422404955639955,-2.7311251537568286
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ599,SCMY:PC1033334:3:14,Croxteth - Liverpool,inbound,11:31:00,Saturday,41.0,Saturday,2026-02-28,11,2.21,53.33355403431618,-2.756175651681758
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2883,SCMY:PC1033334:5:10A,Liverpool ONE Bus Station - Exchange Street,outbound,23:09:00,"Monday,Tuesday,Wednesday,Thursday,Friday",64.0,Friday,2025-09-05,23,5.34,53.35223877202456,-2.824415146039627
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ959,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,12:11:00,Sunday,48.0,Sunday,2026-07-05,12,1.85,53.368329466825486,-2.660300616925857
CHPR2-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_382_20260405-BODS_V1_1.xml,PC1033334:382,PR2,VJ374,SCMY:PC1033334:382:PR2,Boughton Heath PR - Chester,outbound,12:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",20.0,Thursday,2026-05-28,12,0.66,53.34557353673547,-2.9597581700443585
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2965,SCMY:PC1033334:5:10A,Liverpool ONE Bus Station - Exchange Street,outbound,21:09:00,Saturday,64.0,Saturday,2025-08-30,21,-1.56,53.425711850495524,-2.8089914330691172
CH16-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_202_20260719-BODS_V1_1.xml,PC1033334:202,16,VJ490,SCMY:PC1033334:202:16,Chester - Saltney,inbound,22:33:00,Saturday,22.0,Saturday,2026-01-17,22,-0.46,53.312085447906554,-2.6797665428825486
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1663,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,12:00:00,Saturday,28.0,Saturday,2026-06-27,12,3.25,53.39860785601495,-2.9674188813818265
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ385,SCMY:PC1033334:3:14A,Liverpool - Tower Hill,outbound,15:40:00,Sunday,56.0,Sunday,2025-09-21,15,-1.66,53.36561448179621,-2.664953463301489
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2160,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,10:46:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Thursday,2026-06-25,10,2.3,53.46194588121886,-2.9439779805596955
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3291,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,20:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",49.0,Monday,2025-10-13,20,9.22,53.3321975496402,-2.8794199498852064
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1089,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,14:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",49.0,Monday,2026-01-19,14,5.81,53.337833025229976,-2.76629841912098
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2651,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,11:50:00,Saturday,53.0,Saturday,2025-08-09,11,-1.32,53.32574255817021,-2.947712642521938
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1647,SCMY:PC1033334:203:7,"Vicar's Cross, Queens Road - Chester Bus Interchange",inbound,11:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",14.0,Monday,2026-03-16,11,8.43,53.46411343165954,-2.802126086543496
CHPR3-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_523_20260405-BODS_V1_1.xml,PC1033334:523,PR3,VJ81,SCMY:PC1033334:523:PR3,Upton (Zoo) Park & Ride - Upton (Zoo) Park & Ride,outbound,08:30:00,Saturday,30.0,Saturday,2025-10-11,8,-0.36,53.30089836175418,-2.7177363498720517
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ715,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,12:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Wednesday,2026-01-21,12,3.28,53.37830474844406,-2.8594680140289253
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3180,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,12:34:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Monday,2026-01-26,12,9.34,53.410171016323346,-2.7674512732684504
X2-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fina__SCMY_PC1033334_224_20260405-BODS_V1_1.xml,PC1033334:224,2,VJ708,SCMY:PC1033334:224:2,Chester - Ellesmere Port - Cheshire Oaks,outbound,21:55:00,Friday,38.0,Friday,2026-05-01,21,6.45,53.4161157359192,-2.962159091040021
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ1233,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,21:59:00,Saturday,50.0,Saturday,2025-10-18,21,2.21,53.36938471756209,-2.8212369534343753
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2817,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,10:25:00,"Monday,Tuesday,Wednesday,Thursday,Friday",83.0,Thursday,2026-07-23,10,2.8,53.33397346514027,-2.768272563981983
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ742,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,15:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Monday,2025-09-15,15,4.02,53.43898256493272,-2.971436289655897
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2852,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,16:23:00,"Monday,Tuesday,Wednesday,Thursday,Friday",94.0,Friday,2025-12-19,16,12.74,53.30436347267936,-2.8248970486379634
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1883,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,16:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Monday,2025-10-13,16,7.07,53.47080698880172,-2.8984586203474065
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1090,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,14:24:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Tuesday,2026-03-03,14,8.41,53.416489673337,-2.687531689528862
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2697,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,13:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Wednesday,2026-05-27,13,-0.17,53.30403520877311,-2.7828000307405336
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3172,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,12:04:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Wednesday,2026-04-29,12,14.49,53.33273286499842,-2.894352785188225
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ902,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,12:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",61.0,Thursday,2025-11-27,12,1.36,53.329330751234195,-2.8452100607641833
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ695,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,10:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Monday,2025-12-08,10,6.07,53.30513987014368,-2.782237573297783
217-None--SCMY-MEGI-2025-08-31-Gillmoss_November_2025_Sch_Change___SCMY_PC1033334_113_20260103-BODS_V1_1.xml,PC1033334:113,217,VJ78,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,15:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",63.0,Tuesday,2025-10-07,15,4.74,53.357548131591166,-2.7927175604871137
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1667,SCMY:PC1033334:203:7,"Vicar's Cross, Queens Road - Chester Bus Interchange",inbound,16:23:00,"Monday,Tuesday,Wednesday,Thursday,Friday",14.0,Monday,2025-09-08,16,29.3,53.419687994664024,-2.964405264163797
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2719,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,11:01:00,Sunday,70.0,Sunday,2026-03-08,11,2.64,53.41192171240771,-2.7995337695279368
CH16-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_202_20260405-BODS_V1_1.xml,PC1033334:202,16,VJ1534,SCMY:PC1033334:202:16,Chester - Saltney,inbound,11:28:00,Saturday,27.0,Saturday,2026-06-20,11,3.22,53.41145889842669,-2.9564018570162713
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2677,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,12:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Tuesday,2026-02-10,12,2.76,53.456757688237744,-2.9192964730894966
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2830,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,12:37:00,"Monday,Tuesday,Wednesday,Thursday,Friday",88.0,Friday,2025-08-29,12,4.7,53.39872424942596,-2.950958514697095
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1430,SCMY:PC1033334:120:86C,Liverpool ONE - Hope Uni,outbound,12:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Thursday,2026-02-26,12,-1.84,53.47325748939462,-2.871078092013214
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ840,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,07:59:00,"Monday,Tuesday,Wednesday,Thursday,Friday",63.0,Thursday,2025-12-25,7,13.33,53.37061146639664,-2.941655053931672
97_97A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_384_20260719-BODS_V1_1.xml,PC1033334:384,97,VJ2492,SCMY:PC1033334:384:97,Kirkby Rail Stn - Kirkby Rail Stn,outbound,14:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Tuesday,2025-12-30,14,8.71,53.34178227833605,-2.8105758553844447
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2798,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,08:53:00,Saturday,36.0,Saturday,2026-06-20,8,-0.57,53.318058846984684,-2.8946085607954606
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3098,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,07:14:00,"Monday,Tuesday,Wednesday,Thursday,Friday",62.0,Thursday,2025-10-30,7,2.11,53.30290409225277,-2.9591254178150517
CHPR1-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-F__SCMY_PC1033334_383_20260405-BODS_V1_1.xml,PC1033334:383,PR1,VJ1629,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,11:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Friday,2026-06-05,11,2.22,53.4303515436147,-2.758473961559128
CH16-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_202_20260405-BODS_V1_1.xml,PC1033334:202,16,VJ1502,SCMY:PC1033334:202:16,Chester - Saltney,outbound,18:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Tuesday,2025-11-11,18,1.37,53.34323870534607,-2.9125096403756108
CH9-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_397_20260719-BODS_V1_1.xml,PC1033334:397,9,VJ600,SCMY:PC1033334:397:9,"Chester Interchange, Stand J - Pipers Ash, Crossley Crescent",outbound,09:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",12.0,Thursday,2025-10-30,9,4.05,53.45746421626185,-2.8037554537674954
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1407,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,10:18:00,"Monday,Tuesday,Wednesday,Thursday,Friday",43.0,Tuesday,2026-07-07,10,0.83,53.300657030496126,-2.654481614068505
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2335,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,21:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",32.0,Wednesday,2025-09-03,21,3.74,53.37485163079288,-2.789609596357511
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ867,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,09:52:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Thursday,2026-02-26,9,1.34,53.330867393102295,-2.7918909816510267
CH15-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_201_20260405-BODS_V1_1.xml,PC1033334:201,15,VJ784,SCMY:PC1033334:201:15A,Chester - Saughall,inbound,12:40:00,"Monday,Tuesday,Wednesday,Thursday,Friday",25.0,Monday,2025-11-10,12,1.21,53.340050947926066,-2.8559649110371073
CH84-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_535_20260719-BODS_V1_1.xml,PC1033334:535,84,VJ1417,SCMY:PC1033334:535:84,"Crewe Bus Station, 5 - Chester Bus Interchange",inbound,08:03:00,Saturday,84.0,Saturday,2025-12-20,8,5.52,53.31064483512502,-2.8878653796336837
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ314,SCMY:PC1033334:196:1,Liverpool - Chester Railway Station,inbound,17:30:00,Sunday,101.0,Sunday,2026-03-08,17,10.39,53.31184634541153,-2.6590831141905995
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ1022,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,20:46:00,"Monday,Tuesday,Wednesday,Thursday,Friday",46.0,Thursday,2025-12-18,20,4.08,53.30295001681245,-2.7173667005548556
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ475,SCMY:PC1033334:3:14,Liverpool - Croxteth,outbound,12:13:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Friday,2026-05-01,12,5.4,53.334181342237144,-2.6928804269640207
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2617,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,06:53:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Thursday,2025-10-23,6,0.32,53.39375837233234,-2.858211389758396
CH51-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_527_20260719-BODS_V1_1.xml,PC1033334:527,51,VJ723,SCMY:PC1033334:527:51,"Weston Grove, Shops - Chester Bus Interchange",inbound,13:19:00,"Monday,Tuesday,Wednesday,Thursday,Friday",19.0,Wednesday,2026-01-14,13,5.27,53.359682628371374,-2.665010706671981
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2618,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,07:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Wednesday,2026-03-18,7,10.12,53.40274255835898,-2.785924403229844
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2645,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,09:28:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Thursday,2025-12-25,9,1.14,53.436688264332474,-2.948477452619776
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1675,SCMY:PC1033334:203:7,"Vicar's Cross, Queens Road - Chester Bus Interchange",inbound,18:33:00,"Monday,Tuesday,Wednesday,Thursday,Friday",14.0,Thursday,2025-11-06,18,1.5,53.472034669665035,-2.745674349810853
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2630,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,08:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",46.0,Tuesday,2026-05-05,8,11.54,53.35180937488514,-2.7184182281332836
CH7-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_203_20260719-BODS_V1_1.xml,PC1033334:203,7,VJ1655,SCMY:PC1033334:203:7,"Vicar's Cross, Queens Road - Chester Bus Interchange",inbound,13:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",14.0,Wednesday,2025-08-27,13,12.03,53.476144407854356,-2.8519909014386373
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1266,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,22:46:00,Saturday,36.0,Saturday,2025-11-15,22,-0.44,53.30612559132132,-2.705085163650213
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ593,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,14:17:00,Sunday,34.0,Sunday,2026-04-19,14,0.36,53.38358001716976,-2.7419339070607784
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3191,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,13:16:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Friday,2025-09-05,13,-1.51,53.361085575841095,-2.7235654629501855
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2781,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,23:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Monday,2025-12-29,23,-0.71,53.47182223400755,-2.930874941083634
5-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_198_20260719-BODS_V1_1.xml,PC1033334:198,5,VJ1519,SCMY:PC1033334:198:5,Chester - Wrexham,outbound,11:58:00,"Monday,Tuesday,Wednesday,Thursday,Friday",23.0,Friday,2026-04-17,11,4.91,53.472789481509004,-2.81134021528639
CH9-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_397_20260719-BODS_V1_1.xml,PC1033334:397,9,VJ616,SCMY:PC1033334:397:9,"Chester Interchange, Stand J - Pipers Ash, Crossley Crescent",outbound,13:27:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Thursday,2025-09-04,13,-0.09,53.44138845363904,-2.689003635360422
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2577,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,11:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Wednesday,2025-09-03,11,0.47,53.471756037416476,-2.73782213254892
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1278,SCMY:PC1033334:535:84,"Chester Interchange, Stand L - Crewe Bus Station, 5",outbound,15:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",93.0,Thursday,2026-02-19,15,1.36,53.403943106516415,-2.703291217733403
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ486,SCMY:PC1033334:3:14A,Liverpool - Kirkby,outbound,13:13:00,"Monday,Tuesday,Wednesday,Thursday,Friday",50.0,Friday,2026-04-10,13,4.19,53.36204104230916,-2.6629194901577815
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1260,SCMY:PC1033334:535:84,"Chester Interchange, Stand L - Crewe Bus Station, 5",outbound,10:37:00,"Monday,Tuesday,Wednesday,Thursday,Friday",85.0,Wednesday,2026-01-28,10,2.18,53.43074843570427,-2.967624130912782
86C-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_120_20260719-BODS_V1_1.xml,PC1033334:120,86,VJ1256,SCMY:PC1033334:120:86,South Parkway - Liverpool ONE,inbound,09:30:00,Sunday,38.0,Sunday,2026-02-08,9,1.14,53.331402389349904,-2.8243633748736836
41-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_186_20260329-BODS_V1_1.xml,PC1033334:186,41,VJ180,SCMY:PC1033334:186:42,Mill Park - Arrowe Park Hospital,outbound,18:59:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Wednesday,2026-04-15,18,11.85,53.4393608656116,-2.861529725382837
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3126,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,09:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",69.0,Friday,2026-06-26,9,2.64,53.38226853981138,-2.700145197340449
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2720,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,15:47:00,"Monday,Tuesday,Wednesday,Thursday,Friday",45.0,Monday,2026-05-18,15,2.85,53.318604738760634,-2.719471442305259
217-None--SCMY-MEGI-2025-08-31-Gillmoss_November_2025_Sch_Change___SCMY_PC1033334_113_20260103-BODS_V1_1.xml,PC1033334:113,217,VJ91,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,18:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Thursday,2026-04-09,18,3.06,53.40487908289559,-2.9067457314249197
ME14-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_3_20260719-BODS_V1_1.xml,PC1033334:3,14,VJ464,SCMY:PC1033334:3:14,Croxteth - Liverpool,inbound,11:08:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Thursday,2025-08-21,11,0.37,53.39794602558715,-2.8788762419902225
